RUNNING THE L-BFGS-B CODE

it    = iteration number
nf    = number of function evaluations
nseg  = number of segments explored during the Cauchy search
nact  = number of active bounds at the generalized Cauchy point
sub   = manner in which the subspace minimization terminated:
        con = converged, bnd = a bound was reached
itls  = number of iterations performed in the line search
stepl = step length used
tstep = norm of the displacement (total step)
projg = norm of the projected gradient
f     = function value

           * * *

Machine precision = 2.220D-16
 N =       100600     M =           10

   it   nf  nseg  nact  sub  itls  stepl    tstep     projg        f
  977 1092     0     0  con    0  1.0D+00  7.1D-02  4.873D-03  2.506D-02
  978 1093     0     0  con    0  1.0D+00  4.3D-02  6.160D-03  2.506D-02
  979 1094     0     0  con    0  1.0D+00  2.7D-02  3.932D-03  2.506D-02
  980 1095     0     0  con    0  1.0D+00  1.3D-02  3.969D-03  2.506D-02
  981 1096     0     0  con    0  1.0D+00  4.7D-03  2.079D-03  2.506D-02
  982 1097     0     0  con    0  1.0D+00  3.8D-03  2.575D-03  2.506D-02
  983 1098     0     0  con    0  1.0D+00  2.7D-03  4.643D-03  2.506D-02
  984 1099     0     0  con    0  1.0D+00  1.3D-02  7.084D-03  2.506D-02
  985 1100     0     0  con    0  1.0D+00  4.0D-02  9.490D-03  2.506D-02
  986 1101     0     0  con    0  1.0D+00  9.9D-02  1.268D-02  2.506D-02
  987 1102     0     0  con    0  1.0D+00  2.7D-02  7.545D-03  2.506D-02
  988 1103     0     0  con    0  1.0D+00  2.4D-02  2.601D-03  2.506D-02
  989 1104     0     0  con    0  1.0D+00  3.5D-02  2.992D-03  2.506D-02
  990 1105     0     0  con    0  1.0D+00  3.0D-02  3.997D-03  2.506D-02
  991 1106     0     0  con    0  1.0D+00  5.2D-02  2.199D-03  2.506D-02
  992 1107     0     0  con    0  1.0D+00  2.7D-02  5.002D-03  2.506D-02
  993 1108     0     0  con    0  1.0D+00  1.3D-02  9.194D-04  2.506D-02
  994 1109     0     0  con    0  1.0D+00  6.1D-03  2.963D-03  2.506D-02
  995 1110     0     0  con    0  1.0D+00  1.9D-03  5.901D-03  2.506D-02
  996 1111     0     0  con    0  1.0D+00  2.2D-02  8.793D-03  2.506D-02
  997 1112     0     0  con    0  1.0D+00  6.9D-02  9.284D-03  2.506D-02
  998 1114     0     0  con    1  5.4D-01  5.2D-02  1.293D-02  2.506D-02
  999 1115     0     0  con    0  1.0D+00  9.2D-02  4.613D-03  2.506D-02
 1000 1116     0     0  con    0  1.0D+00  7.6D-02  2.213D-03  2.506D-02
 1001 1117     0     0  con    0  1.0D+00  5.7D-02  8.660D-03  2.506D-02
 1002 1118     0     0  con    0  1.0D+00  5.9D-02  7.194D-03  2.506D-02
 1003 1119     0     0  con    0  1.0D+00  2.7D-02  1.644D-02  2.506D-02
 1004 1120     0     0  con    0  1.0D+00  4.9D-03  5.343D-03  2.506D-02
 1005 1121     0     0  con    0  1.0D+00  2.4D-02  4.542D-03  2.506D-02
 1006 1122     0     0  con    0  1.0D+00  2.1D-02  7.230D-03  2.506D-02
 1007 1123     0     0  con    0  1.0D+00  2.6D-02  7.761D-03  2.506D-02
 1008 1125     0     0  con    1  5.1D-01  9.0D-02  9.165D-03  2.506D-02
 1009 1126     0     0  con    0  1.0D+00  4.5D-02  3.845D-03  2.506D-02
 1010 1127     0     0  con    0  1.0D+00  4.3D-02  3.604D-03  2.506D-02
 1011 1128     0     0  con    0  1.0D+00  3.8D-02  5.344D-03  2.506D-02
 1012 1129     0     0  con    0  1.0D+00  3.6D-02  6.048D-03  2.506D-02
 1013 1130     0     0  con    0  1.0D+00  7.2D-02  8.908D-03  2.506D-02
 1014 1131     0     0  con    0  1.0D+00  6.3D-02  2.469D-03  2.506D-02
 1015 1132     0     0  con    0  1.0D+00  7.2D-03  3.773D-03  2.506D-02
 1016 1133     0     0  con    0  1.0D+00  2.7D-02  1.175D-02  2.506D-02
 1017 1134     0     0  con    0  1.0D+00  3.7D-02  7.519D-03  2.506D-02
 1018 1135     0     0  con    0  1.0D+00  1.6D-02  5.011D-03  2.506D-02
 1019 1136     0     0  con    0  1.0D+00  4.0D-02  4.753D-03  2.506D-02
 1020 1137     0     0  con    0  1.0D+00  1.1D-01  6.410D-03  2.506D-02
 1021 1138     0     0  con    0  1.0D+00  1.2D-01  4.511D-03  2.506D-02
 1022 1139     0     0  con    0  1.0D+00  2.5D-01  8.626D-03  2.506D-02
 1023 1140     0     0  con    0  1.0D+00  7.3D-02  1.367D-03  2.505D-02
 1024 1141     0     0  con    0  1.0D+00  4.7D-02  5.267D-03  2.505D-02
 1025 1142     0     0  con    0  1.0D+00  4.0D-02  6.822D-03  2.505D-02
 1026 1143     0     0  con    0  1.0D+00  5.2D-02  1.308D-02  2.505D-02
 1027 1144     0     0  con    0  1.0D+00  2.1D-02  3.811D-03  2.505D-02
 1028 1145     0     0  con    0  1.0D+00  4.9D-03  2.707D-03  2.505D-02
 1029 1146     0     0  con    0  1.0D+00  1.4D-02  2.983D-03  2.505D-02
 1030 1147     0     0  con    0  1.0D+00  1.5D-02  4.424D-03  2.505D-02
 1031 1148     0     0  con    0  1.0D+00  3.5D-03  1.848D-03  2.505D-02
 1032 1149     0     0  con    0  1.0D+00  5.0D-03  1.749D-03  2.505D-02
 1033 1150     0     0  con    0  1.0D+00  3.9D-02  3.927D-03  2.505D-02
 1034 1151     0     0  con    0  1.0D+00  9.7D-02  8.628D-03  2.505D-02
 1035 1152     0     0  con    0  1.0D+00  1.2D-01  4.152D-03  2.505D-02
 1036 1153     0     0  con    0  1.0D+00  1.2D-01  1.866D-03  2.505D-02
 1037 1154     0     0  con    0  1.0D+00  1.8D-01  3.540D-03  2.505D-02
 1038 1157     0     0  con    2  3.0D-01  7.4D-02  1.510D-02  2.505D-02
 1039 1158     0     0  con    0  1.0D+00  1.9D-02  5.741D-03  2.505D-02
 1040 1159     0     0  con    0  1.0D+00  1.4D-02  2.704D-03  2.505D-02
 1041 1160     0     0  con    0  1.0D+00  3.3D-02  2.613D-03  2.505D-02
 1042 1161     0     0  con    0  1.0D+00  3.8D-02  1.956D-03  2.505D-02
 1043 1163     0     0  con    1  5.2D-01  1.1D-01  6.044D-03  2.505D-02
 1044 1164     0     0  con    0  1.0D+00  5.0D-03  2.739D-03  2.505D-02
 1045 1165     0     0  con    0  1.0D+00  1.7D-02  4.888D-03  2.505D-02
 1046 1166     0     0  con    0  1.0D+00  3.4D-02  7.060D-03  2.505D-02
 1047 1167     0     0  con    0  1.0D+00  9.5D-02  1.033D-02  2.505D-02
 1048 1168     0     0  con    0  1.0D+00  6.8D-02  4.619D-03  2.505D-02
 1049 1169     0     0  con    0  1.0D+00  1.1D-01  2.796D-03  2.505D-02
 1050 1170     0     0  con    0  1.0D+00  1.2D-01  8.324D-03  2.505D-02
 1051 1172     0     0  con    1  4.8D-01  2.3D-02  3.762D-03  2.505D-02
 1052 1173     0     0  con    0  1.0D+00  1.1D-02  1.880D-03  2.504D-02
 1053 1174     0     0  con    0  1.0D+00  1.2D-02  2.333D-03  2.504D-02
 1054 1175     0     0  con    0  1.0D+00  1.1D-02  2.817D-03  2.504D-02
 1055 1176     0     0  con    0  1.0D+00  1.1D-02  3.816D-03  2.504D-02
 1056 1177     0     0  con    0  1.0D+00  2.8D-02  2.903D-03  2.504D-02
 1057 1178     0     0  con    0  1.0D+00  3.5D-02  3.589D-03  2.504D-02
 1058 1179     0     0  con    0  1.0D+00  1.1D-01  6.353D-03  2.504D-02
 1059 1180     0     0  con    0  1.0D+00  1.1D-01  6.872D-03  2.504D-02
 1060 1181     0     0  con    0  1.0D+00  2.4D-01  1.384D-02  2.504D-02
 1061 1182     0     0  con    0  1.0D+00  1.3D-01  6.067D-03  2.504D-02
 1062 1183     0     0  con    0  1.0D+00  8.4D-02  8.866D-03  2.504D-02
 1063 1185     0     0  con    1  5.2D-01  4.6D-02  1.765D-02  2.504D-02
 1064 1186     0     0  con    0  1.0D+00  3.4D-03  1.134D-02  2.504D-02
 1065 1187     0     0  con    0  1.0D+00  1.0D-02  3.933D-03  2.504D-02
 1066 1188     0     0  con    0  1.0D+00  1.9D-02  7.270D-03  2.504D-02
 1067 1189     0     0  con    0  1.0D+00  6.7D-02  5.846D-03  2.504D-02
 1068 1190     0     0  con    0  1.0D+00  5.8D-02  3.482D-03  2.504D-02
 1069 1191     0     0  con    0  1.0D+00  2.3D-03  4.762D-03  2.504D-02
 1070 1192     0     0  con    0  1.0D+00  5.4D-02  9.508D-03  2.504D-02
 1071 1193     0     0  con    0  1.0D+00  4.3D-02  1.037D-02  2.504D-02
 1072 1197     0     0  con    3  1.6D-01  4.8D-02  2.227D-03  2.504D-02
 1073 1198     0     0  con    0  1.0D+00  6.7D-02  5.266D-03  2.504D-02
 1074 1199     0     0  con    0  1.0D+00  7.4D-02  3.397D-03  2.504D-02
 1075 1200     0     0  con    0  1.0D+00  9.9D-02  1.524D-02  2.503D-02
 1076 1201     0     0  con    0  1.0D+00  2.2D-02  3.918D-03  2.503D-02
 1077 1202     0     0  con    0  1.0D+00  5.7D-03  1.929D-03  2.503D-02
 1078 1203     0     0  con    0  1.0D+00  3.9D-02  2.054D-03  2.503D-02
 1079 1204     0     0  con    0  1.0D+00  1.1D-01  4.336D-03  2.503D-02
 1080 1205     0     0  con    0  1.0D+00  5.7D-02  4.670D-03  2.503D-02
 1081 1206     0     0  con    0  1.0D+00  4.7D-02  3.135D-03  2.503D-02
 1082 1207     0     0  con    0  1.0D+00  1.0D-01  3.348D-03  2.503D-02
 1083 1209     0     0  con    1  5.3D-01  9.7D-02  2.068D-02  2.503D-02
 1084 1210     0     0  con    0  1.0D+00  6.0D-02  6.356D-03  2.503D-02
 1085 1211     0     0  con    0  1.0D+00  4.8D-02  3.133D-03  2.503D-02
 1086 1212     0     0  con    0  1.0D+00  3.7D-02  4.204D-03  2.503D-02
 1087 1213     0     0  con    0  1.0D+00  2.6D-02  5.014D-03  2.503D-02
 1088 1214     0     0  con    0  1.0D+00  4.6D-02  3.452D-03  2.503D-02
 1089 1215     0     0  con    0  1.0D+00  2.8D-02  2.238D-03  2.503D-02
 1090 1216     0     0  con    0  1.0D+00  1.2D-02  3.942D-03  2.503D-02
 1091 1217     0     0  con    0  1.0D+00  8.2D-03  5.444D-03  2.503D-02
 1092 1218     0     0  con    0  1.0D+00  1.7D-02  5.300D-03  2.503D-02
 1093 1219     0     0  con    0  1.0D+00  5.7D-02  4.492D-03  2.503D-02
 1094 1220     0     0  con    0  1.0D+00  2.5D-02  3.176D-03  2.503D-02
 1095 1221     0     0  con    0  1.0D+00  5.3D-02  3.091D-03  2.503D-02
 1096 1222     0     0  con    0  1.0D+00  6.9D-02  1.953D-03  2.503D-02
 1097 1225     0     0  con    2  2.9D-01  2.6D-02  1.176D-02  2.503D-02
 1098 1226     0     0  con    0  1.0D+00  5.0D-02  2.957D-03  2.503D-02
 1099 1227     0     0  con    0  1.0D+00  9.7D-03  8.515D-03  2.503D-02
 1100 1228     0     0  con    0  1.0D+00  1.8D-02  1.076D-02  2.503D-02
 1101 1229     0     0  con    0  1.0D+00  3.1D-02  1.107D-02  2.503D-02
 1102 1231     0     0  con    1  5.0D-01  1.6D-02  3.218D-03  2.503D-02
 1103 1232     0     0  con    0  1.0D+00  1.3D-02  3.188D-03  2.503D-02
 1104 1233     0     0  con    0  1.0D+00  1.0D-02  3.763D-03  2.503D-02
 1105 1234     0     0  con    0  1.0D+00  2.3D-02  3.168D-03  2.503D-02
 1106 1235     0     0  con    0  1.0D+00  7.9D-02  4.792D-03  2.503D-02
 1107 1236     0     0  con    0  1.0D+00  1.6D-01  5.626D-03  2.503D-02
 1108 1237     0     0  con    0  1.0D+00  2.2D-01  1.320D-02  2.502D-02
 1109 1238     0     0  con    0  1.0D+00  1.8D-01  2.744D-02  2.502D-02
 1110 1239     0     0  con    0  1.0D+00  5.3D-03  8.673D-03  2.502D-02
 1111 1240     0     0  con    0  1.0D+00  2.4D-02  2.838D-03  2.502D-02
 1112 1241     0     0  con    0  1.0D+00  1.7D-02  1.879D-03  2.502D-02
 1113 1242     0     0  con    0  1.0D+00  2.7D-02  7.174D-03  2.502D-02
 1114 1243     0     0  con    0  1.0D+00  3.2D-02  3.743D-03  2.502D-02
 1115 1244     0     0  con    0  1.0D+00  2.9D-02  3.306D-03  2.502D-02
 1116 1245     0     0  con    0  1.0D+00  1.1D-02  1.679D-03  2.502D-02
 1117 1246     0     0  con    0  1.0D+00  4.6D-03  1.776D-03  2.502D-02
 1118 1247     0     0  con    0  1.0D+00  1.1D-02  7.470D-03  2.502D-02
 1119 1248     0     0  con    0  1.0D+00  3.9D-02  2.942D-03  2.502D-02
 1120 1249     0     0  con    0  1.0D+00  2.0D-03  1.857D-03  2.502D-02
 1121 1250     0     0  con    0  1.0D+00  2.4D-03  4.734D-03  2.502D-02
 1122 1251     0     0  con    0  1.0D+00  1.2D-02  1.452D-03  2.502D-02
 1123 1252     0     0  con    0  1.0D+00  1.7D-02  1.543D-03  2.502D-02
 1124 1253     0     0  con    0  1.0D+00  9.5D-02  3.231D-03  2.502D-02
 1125 1255     0     0  con    1  5.1D-01  3.9D-02  4.192D-03  2.502D-02
 1126 1256     0     0  con    0  1.0D+00  4.4D-02  1.585D-03  2.502D-02
 1127 1257     0     0  con    0  1.0D+00  4.6D-02  2.033D-03  2.502D-02
 1128 1258     0     0  con    0  1.0D+00  2.5D-02  5.167D-03  2.502D-02
 1129 1259     0     0  con    0  1.0D+00  2.6D-02  2.255D-03  2.502D-02
 1130 1260     0     0  con    0  1.0D+00  1.7D-02  1.483D-03  2.502D-02
 1131 1261     0     0  con    0  1.0D+00  7.5D-02  6.257D-03  2.502D-02
 1132 1262     0     0  con    0  1.0D+00  3.4D-02  3.686D-03  2.502D-02
 1133 1263     0     0  con    0  1.0D+00  6.5D-02  5.079D-03  2.502D-02
 1134 1264     0     0  con    0  1.0D+00  7.8D-02  2.339D-03  2.502D-02
 1135 1265     0     0  con    0  1.0D+00  5.5D-02  3.038D-03  2.502D-02
 1136 1266     0     0  con    0  1.0D+00  2.0D-02  1.584D-03  2.502D-02
 1137 1267     0     0  con    0  1.0D+00  3.0D-02  3.628D-03  2.502D-02
 1138 1268     0     0  con    0  1.0D+00  3.1D-02  7.085D-03  2.502D-02
 1139 1269     0     0  con    0  1.0D+00  5.0D-02  1.722D-03  2.502D-02
 1140 1270     0     0  con    0  1.0D+00  2.8D-02  9.578D-03  2.502D-02
 1141 1271     0     0  con    0  1.0D+00  4.7D-03  1.628D-03  2.502D-02
 1142 1272     0     0  con    0  1.0D+00  1.3D-02  8.593D-03  2.502D-02
 1143 1273     0     0  con    0  1.0D+00  1.5D-02  9.971D-03  2.502D-02
 1144 1274     0     0  con    0  1.0D+00  8.7D-02  1.833D-02  2.502D-02
 1145 1275     0     0  con    0  1.0D+00  7.3D-03  5.509D-03  2.502D-02
 1146 1276     0     0  con    0  1.0D+00  4.4D-03  1.361D-03  2.502D-02
 1147 1277     0     0  con    0  1.0D+00  4.0D-03  1.657D-03  2.502D-02
 1148 1278     0     0  con    0  1.0D+00  1.4D-02  3.096D-03  2.502D-02
 1149 1279     0     0  con    0  1.0D+00  2.3D-02  4.648D-03  2.502D-02
 1150 1280     0     0  con    0  1.0D+00  1.4D-02  4.434D-03  2.501D-02
 1151 1281     0     0  con    0  1.0D+00  8.4D-03  2.771D-03  2.501D-02
 1152 1282     0     0  con    0  1.0D+00  4.0D-03  4.992D-03  2.501D-02
 1153 1283     0     0  con    0  1.0D+00  1.1D-02  1.888D-03  2.501D-02
 1154 1284     0     0  con    0  1.0D+00  2.4D-02  2.484D-03  2.501D-02
 1155 1285     0     0  con    0  1.0D+00  3.2D-02  3.440D-03  2.501D-02
 1156 1286     0     0  con    0  1.0D+00  3.0D-02  6.276D-03  2.501D-02
 1157 1287     0     0  con    0  1.0D+00  4.4D-02  9.936D-03  2.501D-02
 1158 1288     0     0  con    0  1.0D+00  1.3D-02  7.588D-03  2.501D-02
 1159 1289     0     0  con    0  1.0D+00  6.5D-02  4.995D-03  2.501D-02
 1160 1291     0     0  con    1  5.0D-01  2.4D-02  4.601D-03  2.501D-02
 1161 1292     0     0  con    0  1.0D+00  3.2D-03  4.251D-03  2.501D-02
 1162 1293     0     0  con    0  1.0D+00  5.2D-02  1.705D-03  2.501D-02
 1163 1294     0     0  con    0  1.0D+00  1.2D-01  8.843D-03  2.501D-02
 1164 1295     0     0  con    0  1.0D+00  2.1D-02  4.120D-03  2.501D-02
 1165 1296     0     0  con    0  1.0D+00  2.8D-02  5.140D-03  2.501D-02
 1166 1297     0     0  con    0  1.0D+00  5.9D-02  6.701D-03  2.501D-02
 1167 1298     0     0  con    0  1.0D+00  1.2D-01  4.226D-03  2.501D-02
 1168 1299     0     0  con    0  1.0D+00  1.4D-01  1.355D-02  2.501D-02
 1169 1300     0     0  con    0  1.0D+00  8.1D-02  1.381D-02  2.501D-02
 1170 1301     0     0  con    0  1.0D+00  2.7D-02  3.713D-03  2.501D-02
 1171 1302     0     0  con    0  1.0D+00  2.2D-03  2.751D-03  2.501D-02
 1172 1303     0     0  con    0  1.0D+00  1.4D-02  4.015D-03  2.501D-02
 1173 1304     0     0  con    0  1.0D+00  8.5D-02  4.138D-03  2.501D-02
 1174 1305     0     0  con    0  1.0D+00  1.5D-01  3.326D-03  2.501D-02
 1175 1306     0     0  con    0  1.0D+00  3.7D-02  1.914D-03  2.501D-02
 1176 1307     0     0  con    0  1.0D+00  3.1D-02  4.099D-03  2.501D-02
 1177 1308     0     0  con    0  1.0D+00  5.4D-02  7.352D-03  2.501D-02
 1178 1309     0     0  con    0  1.0D+00  8.2D-02  1.081D-02  2.501D-02
 1179 1310     0     0  con    0  1.0D+00  2.0D-01  7.782D-03  2.501D-02
 1180 1311     0     0  con    0  1.0D+00  6.3D-02  1.777D-02  2.501D-02
 1181 1312     0     0  con    0  1.0D+00  2.7D-02  1.060D-02  2.501D-02
 1182 1313     0     0  con    0  1.0D+00  4.3D-02  3.026D-03  2.501D-02
 1183 1314     0     0  con    0  1.0D+00  1.6D-02  6.945D-03  2.501D-02
 1184 1315     0     0  con    0  1.0D+00  6.7D-02  1.557D-02  2.501D-02
 1185 1316     0     0  con    0  1.0D+00  4.1D-02  6.889D-03  2.501D-02
 1186 1317     0     0  con    0  1.0D+00  4.8D-02  8.954D-03  2.501D-02
 1187 1318     0     0  con    0  1.0D+00  7.6D-03  1.491D-03  2.501D-02
 1188 1319     0     0  con    0  1.0D+00  1.6D-02  3.523D-03  2.501D-02
 1189 1320     0     0  con    0  1.0D+00  1.2D-02  1.296D-02  2.501D-02
 1190 1321     0     0  con    0  1.0D+00  2.7D-02  9.951D-03  2.501D-02
 1191 1322     0     0  con    0  1.0D+00  4.5D-02  4.268D-03  2.501D-02
 1192 1323     0     0  con    0  1.0D+00  1.1D-01  1.164D-02  2.500D-02
 1193 1324     0     0  con    0  1.0D+00  1.3D-01  3.423D-02  2.500D-02
 1194 1325     0     0  con    0  1.0D+00  4.9D-03  2.219D-02  2.500D-02
 1195 1326     0     0  con    0  1.0D+00  9.6D-02  4.810D-03  2.500D-02
 1196 1327     0     0  con    0  1.0D+00  8.8D-02  7.936D-03  2.500D-02
 1197 1328     0     0  con    0  1.0D+00  1.4D-01  5.068D-03  2.500D-02
 1198 1329     0     0  con    0  1.0D+00  1.8D-01  9.259D-03  2.500D-02
 1199 1330     0     0  con    0  1.0D+00  9.2D-02  4.652D-03  2.500D-02
 1200 1331     0     0  con    0  1.0D+00  8.6D-02  4.981D-03  2.500D-02
 1201 1332     0     0  con    0  1.0D+00  1.7D-01  5.919D-03  2.500D-02
 1202 1333     0     0  con    0  1.0D+00  1.1D-01  3.092D-03  2.500D-02
 1203 1334     0     0  con    0  1.0D+00  3.0D-02  1.850D-03  2.500D-02
 1204 1336     0     0  con    1  5.1D-01  2.5D-02  8.333D-03  2.500D-02
 1205 1337     0     0  con    0  1.0D+00  1.6D-02  2.477D-03  2.500D-02
 1206 1338     0     0  con    0  1.0D+00  1.6D-02  3.758D-03  2.500D-02
 1207 1339     0     0  con    0  1.0D+00  3.5D-02  5.578D-03  2.500D-02
 1208 1340     0     0  con    0  1.0D+00  5.5D-02  8.816D-03  2.500D-02
 1209 1341     0     0  con    0  1.0D+00  3.8D-02  1.008D-02  2.500D-02
 1210 1342     0     0  con    0  1.0D+00  5.0D-03  4.646D-03  2.500D-02
 1211 1343     0     0  con    0  1.0D+00  5.0D-02  6.283D-03  2.500D-02
 1212 1344     0     0  con    0  1.0D+00  6.5D-02  4.894D-03  2.500D-02
 1213 1345     0     0  con    0  1.0D+00  5.4D-02  4.876D-03  2.500D-02
 1214 1347     0     0  con    1  4.9D-01  4.8D-02  7.385D-03  2.500D-02
 1215 1348     0     0  con    0  1.0D+00  2.8D-02  6.718D-03  2.499D-02
 1216 1349     0     0  con    0  1.0D+00  3.5D-02  1.076D-02  2.499D-02
 1217 1350     0     0  con    0  1.0D+00  3.1D-02  3.750D-03  2.499D-02
 1218 1351     0     0  con    0  1.0D+00  3.8D-02  6.098D-03  2.499D-02
 1219 1352     0     0  con    0  1.0D+00  9.0D-02  1.075D-02  2.499D-02
 1220 1353     0     0  con    0  1.0D+00  1.4D-01  1.596D-02  2.499D-02
 1221 1354     0     0  con    0  1.0D+00  1.8D-01  1.572D-02  2.499D-02
 1222 1356     0     0  con    1  4.9D-01  1.1D-01  2.161D-02  2.499D-02
 1223 1357     0     0  con    0  1.0D+00  4.2D-02  4.322D-03  2.499D-02
 1224 1358     0     0  con    0  1.0D+00  1.6D-02  1.325D-02  2.499D-02
 1225 1359     0     0  con    0  1.0D+00  2.4D-02  1.629D-02  2.499D-02
 1226 1360     0     0  con    0  1.0D+00  7.1D-02  2.184D-02  2.499D-02
 1227 1362     0     0  con    1  5.3D-01  6.6D-02  1.325D-02  2.499D-02
 1228 1363     0     0  con    0  1.0D+00  7.6D-03  6.790D-03  2.499D-02
 1229 1364     0     0  con    0  1.0D+00  2.0D-02  8.658D-03  2.499D-02
 1230 1365     0     0  con    0  1.0D+00  4.7D-02  5.513D-03  2.499D-02
 1231 1366     0     0  con    0  1.0D+00  8.8D-02  2.603D-02  2.499D-02
 1232 1367     0     0  con    0  1.0D+00  4.8D-03  9.709D-03  2.499D-02
 1233 1368     0     0  con    0  1.0D+00  3.0D-02  3.918D-03  2.499D-02
 1234 1369     0     0  con    0  1.0D+00  3.7D-02  5.070D-03  2.499D-02
 1235 1370     0     0  con    0  1.0D+00  2.3D-02  5.042D-03  2.499D-02
 1236 1371     0     0  con    0  1.0D+00  1.8D-02  1.628D-03  2.499D-02
 1237 1372     0     0  con    0  1.0D+00  2.3D-02  1.685D-03  2.499D-02
 1238 1373     0     0  con    0  1.0D+00  3.1D-02  2.542D-03  2.499D-02
 1239 1374     0     0  con    0  1.0D+00  6.1D-02  8.087D-03  2.499D-02
 1240 1375     0     0  con    0  1.0D+00  2.1D-02  1.743D-03  2.499D-02
 1241 1376     0     0  con    0  1.0D+00  2.5D-02  5.090D-03  2.499D-02
 1242 1377     0     0  con    0  1.0D+00  4.9D-02  6.500D-03  2.499D-02
 1243 1378     0     0  con    0  1.0D+00  7.8D-02  1.653D-02  2.499D-02
 1244 1379     0     0  con    0  1.0D+00  4.2D-02  5.123D-03  2.499D-02
 1245 1380     0     0  con    0  1.0D+00  3.6D-03  1.973D-03  2.499D-02
 1246 1381     0     0  con    0  1.0D+00  9.9D-03  2.614D-03  2.498D-02
 1247 1382     0     0  con    0  1.0D+00  1.7D-02  4.266D-03  2.498D-02
 1248 1383     0     0  con    0  1.0D+00  3.5D-02  6.403D-03  2.498D-02
 1249 1384     0     0  con    0  1.0D+00  5.4D-02  8.921D-03  2.498D-02
 1250 1385     0     0  con    0  1.0D+00  4.4D-02  5.852D-03  2.498D-02
 1251 1386     0     0  con    0  1.0D+00  6.4D-02  3.034D-03  2.498D-02
 1252 1387     0     0  con    0  1.0D+00  7.1D-02  2.435D-02  2.498D-02
 1253 1388     0     0  con    0  1.0D+00  1.0D-02  1.051D-02  2.498D-02
 1254 1389     0     0  con    0  1.0D+00  1.8D-02  2.491D-03  2.498D-02
 1255 1390     0     0  con    0  1.0D+00  1.7D-02  6.089D-03  2.498D-02
 1256 1391     0     0  con    0  1.0D+00  1.5D-02  5.888D-03  2.498D-02
 1257 1393     0     0  con    1  5.3D-01  2.4D-02  2.055D-02  2.498D-02
 1258 1394     0     0  con    0  1.0D+00  2.0D-02  8.125D-03  2.498D-02
 1259 1395     0     0  con    0  1.0D+00  7.1D-03  4.391D-03  2.498D-02
 1260 1396     0     0  con    0  1.0D+00  1.5D-02  1.019D-02  2.498D-02
